DATE,PAYEMS,GDPC1,CPIAUCSL,DGORDER,RSAFS,HSN1F,HOUST,UNRATE,INDPRO,PPIFIS,NPPTTL,GACDISA066MSFRBNY,I42IMSM144SCEN,TTLCONS,GACDFSA066MSFRBPHI,IR,PERMIT,TCU,PCEPILFE,CPILFESL,BUSINV,ULCNFB,JTSJOL,PCEC96,PCEPI,IQ,AMDMVS,AMTMUO,AMDMTI,A261RX1Q020SBEA,DSPIC96,BOPTEXP,BOPTIMP,UMCSENT
1919-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919-02-01,,,,,,,,,-4.420478543456429,,,,,,,,,,,,,,,,,,,,,,,,,
1919-03-01,,,,,,,,,-2.889503829075224,,,,,,,,,,,,,,,,,,,,,,,,,
1919-04-01,,,,,,,,,1.7848464766953898,,,,,,,,,,,,,,,,,,,,,,,,,
1919-05-01,,,,,,,,,0.5859629324189486,,,,,,,,,,,,,,,,,,,,,,,,,
1919-06-01,,,,,,,,,6.39509795460429,,,,,,,,,,,,,,,,,,,,,,,,,
1919-07-01,,,,,,,,,6.010707332900722,,,,,,,,,,,,,,,,,,,,,,,,,
1919-08-01,,,,,,,,,1.5456423597826952,,,,,,,,,,,,,,,,,,,,,,,,,
1919-09-01,,,,,,,,,-2.0307437269233675,,,,,,,,,,,,,,,,,,,,,,,,,
1919-10-01,,,,,,,,,-1.0364188747452152,,,,,,,,,,,,,,,,,,,,,,,,,
1919-11-01,,,,,,,,,-1.5699380185361544,,,,,,,,,,,,,,,,,,,,,,,,,
1919-12-01,,,,,,,,,1.5949781874889046,,,,,,,,,,,,,,,,,,,,,,,,,
1920-01-01,,,,,,,,,9.425457089008482,,,,,,,,,,,,,,,,,,,,,,,,,
1920-02-01,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1920-03-01,,,,,,,,,-1.914130473383291,,,,,,,,,,,,,,,,,,,,,,,,,
1920-04-01,,,,,,,,,-5.365677045619122,,,,,,,,,,,,,,,,,,,,,,,,,
1920-05-01,,,,,,,,,2.5767082408753694,,,,,,,,,,,,,,,,,,,,,,,,,
1920-06-01,,,,,,,,,1.005165693825405,,,,,,,,,,,,,,,,,,,,,,,,,
1920-07-01,,,,,,,,,-2.486983493962547,,,,,,,,,,,,,,,,,,,,,,,,,
1920-08-01,,,,,,,,,0.509325002366734,,,,,,,,,,,,,,,,,,,,,,,,,
1920-09-01,,,,,,,,,-3.5528596187175077,,,,,,,,,,,,,,,,,,,,,,,,,
1920-10-01,,,,,,,,,-4.211101996171718,,,,,,,,,,,,,,,,,,,,,,,,,
1920-11-01,,,,,,,,,-8.241915093185437,,,,,,,,,,,,,,,,,,,,,,,,,
1920-12-01,,,,,,,,,-5.9866666666666735,,,,,,,,,,,,,,,,,,,,,,,,,
1921-01-01,,,,,,,,,-5.732047463716727,,,,,,,,,,,,,,,,,,,,,,,,,
1921-02-01,,,,,,,,,-2.0285348913016255,,,,,,,,,,,,,,,,,,,,,,,,,
1921-03-01,,,,,,,,,-2.759009009009017,,,,,,,,,,,,,,,,,,,,,,,,,
1921-04-01,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1921-05-01,,,,,,,,,2.8372900984366067,,,,,,,,,,,,,,,,,,,,,,,,,
1921-06-01,,,,,,,,,-0.6884725634725641,,,,,,,,,,,,,,,,,,,,,,,,,
1921-07-01,,,,,,,,,-0.6958224879519692,,,,,,,,,,,,,,,,,,,,,,,,,
1921-08-01,,,,,,,,,3.498300158305878,,,,,,,,,,,,,,,,,,,,,,,,,
1921-09-01,,,,,,,,,0.6745066573054626,,,,,,,,,,,,,,,,,,,,,,,,,
1921-10-01,,,,,,,,,6.03985056039853,,,,,,,,,,,,,,,,,,,,,,,,,
1921-11-01,,,,,,,,,-1.2660011743981348,,,,,,,,,,,,,,,,,,,,,,,,,
1921-12-01,,,,,,,,,-0.6399276810352905,,,,,,,,,,,,,,,,,,,,,,,,,
1922-01-01,,,,,,,,,3.871477482222807,,,,,,,,,,,,,,,,,,,,,,,,,
1922-02-01,,,,,,,,,4.347224783330272,,,,,,,,,,,,,,,,,,,,,,,,,
1922-03-01,,,,,,,,,5.35674839849789,,,,,,,,,,,,,,,,,,,,,,,,,
1922-04-01,,,,,,,,,-3.3902924834888326,,,,,,,,,,,,,,,,,,,,,,,,,
1922-05-01,,,,,,,,,5.2628152263553,,,,,,,,,,,,,,,,,,,,,,,,,
1922-06-01,,,,,,,,,5.0017524689194515,,,,,,,,,,,,,,,,,,,,,,,,,
1922-07-01,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1922-08-01,,,,,,,,,-2.116672229967209,,,,,,,,,,,,,,,,,,,,,,,,,
1922-09-01,,,,,,,,,5.404104230607221,,,,,,,,,,,,,,,,,,,,,,,,,
1922-10-01,,,,,,,,,5.640879246360275,,,,,,,,,,,,,,,,,,,,,,,,,
1922-11-01,,,,,,,,,4.370462447531032,,,,,,,,,,,,,,,,,,,,,,,,,
1922-12-01,,,,,,,,,2.78933287304739,,,,,,,,,,,,,,,,,,,,,,,,,
1923-01-01,,,,,,,,,-2.261926751859744,,,,,,,,,,,,,,,,,,,,,,,,,
1923-02-01,,,,,,,,,1.3882207408425495,,,,,,,,,,,,,,,,,,,,,,,,,
1923-03-01,,,,,,,,,3.197654714295406,,,,,,,,,,,,,,,,,,,,,,,,,
1923-04-01,,,,,,,,,2.2118589796219945,,,,,,,,,,,,,,,,,,,,,,,,,
1923-05-01,,,,,,,,,1.298075378337571,,,,,,,,,,,,,,,,,,,,,,,,,
1923-06-01,,,,,,,,,-0.8548228502553323,,,,,,,,,,,,,,,,,,,,,,,,,
1923-07-01,,,,,,,,,-0.8605934575701801,,,,,,,,,,,,,,,,,,,,,,,,,
1923-08-01,,,,,,,,,-1.7393549219871907,,,,,,,,,,,,,,,,,,,,,,,,,
1923-09-01,,,,,,,,,-2.2135010427100643,,,,,,,,,,,,,,,,,,,,,,,,,
1923-10-01,,,,,,,,,-0.45171365720138024,,,,,,,,,,,,,,,,,,,,,,,,,
1923-11-01,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1923-12-01,,,,,,,,,-2.2721905468776393,,,,,,,,,,,,,,,,,,,,,,,,,
1924-01-01,,,,,,,,,2.3250194183136452,,,,,,,,,,,,,,,,,,,,,,,,,
1924-02-01,,,,,,,,,1.8184271785702144,,,,,,,,,,,,,,,,,,,,,,,,,
1924-03-01,,,,,,,,,-1.7859509609012503,,,,,,,,,,,,,,,,,,,,,,,,,
1924-04-01,,,,,,,,,-3.1814041361627465,,,,,,,,,,,,,,,,,,,,,,,,,
1924-05-01,,,,,,,,,-4.226775385044257,,,,,,,,,,,,,,,,,,,,,,,,,
1924-06-01,,,,,,,,,-4.4114971802801435,,,,,,,,,,,,,,,,,,,,,,,,,
1924-07-01,,,,,,,,,-1.537729565134649,,,,,,,,,,,,,,,,,,,,,,,,,
1924-08-01,,,,,,,,,3.645360187100133,,,,,,,,,,,,,,,,,,,,,,,,,
1924-09-01,,,,,,,,,3.5171474926803725,,,,,,,,,,,,,,,,,,,,,,,,,
1924-10-01,,,,,,,,,2.4284350285539213,,,,,,,,,,,,,,,,,,,,,,,,,
1924-11-01,,,,,,,,,1.8959846632780497,,,,,,,,,,,,,,,,,,,,,,,,,
1924-12-01,,,,,,,,,2.78933287304739,,,,,,,,,,,,,,,,,,,,,,,,,
1925-01-01,,,,,,,,,3.1687125321153253,,,,,,,,,,,,,,,,,,,,,,,,,
1925-02-01,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1925-03-01,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1925-04-01,,,,,,,,,0.8773072040105578,,,,,,,,,,,,,,,,,,,,,,,,,
1925-05-01,,,,,,,,,-0.4356454813882582,,,,,,,,,,,,,,,,,,,,,,,,,
1925-06-01,,,,,,,,,-0.8734827491208574,,,,,,,,,,,,,,,,,,,,,,,,,
